"id","timestamp","reference","contract_type","entry_tick","exit_tick","buy_price","sell_price","profit"
3699,"2019-04-17 13:39:47 GMT+0000","90105668788","DIGITEVEN","1962.61","1962.61",0.35,"0.00","-0.35"
3700,"2019-04-17 13:39:54 GMT+0000","90105683728","DIGITEVEN","1963.09","1963.09","0.70","0.00","-0.70"
3701,"2019-04-17 13:40:02 GMT+0000","90105698888","DIGITEVEN","1962.79","1962.79","1.40","0.00","-1.40"
3702,"2019-04-17 13:40:07 GMT+0000","90105711308","DIGITEVEN","1962.91","1962.91","2.80","0.00","-2.80"
3703,"2019-04-17 13:40:17 GMT+0000","90105732448","DIGITEVEN","1963.94","1963.94","5.60",10.98,"5.38"
3704,"2019-04-17 13:40:26 GMT+0000","90105749028","DIGITEVEN","1964.40","1964.40",0.35,0.66,"0.31"
3705,"2019-04-17 13:40:32 GMT+0000","90105762148","DIGITEVEN","1964.78","1964.78",0.35,0.66,"0.31"
3706,"2019-04-17 13:40:36 GMT+0000","90105770448","DIGITEVEN","1966.05","1966.05",0.35,"0.00","-0.35"
3707,"2019-04-17 13:40:41 GMT+0000","90105780508","DIGITEVEN","1965.93","1965.93","0.70","0.00","-0.70"
3708,"2019-04-17 13:40:44 GMT+0000","90105787248","DIGITEVEN","1965.22","1965.22","1.40",2.75,"1.35"
3709,"2019-04-17 13:40:54 GMT+0000","90105804188","DIGITEVEN","1964.85","1964.85",0.35,"0.00","-0.35"
3710,"2019-04-17 13:40:59 GMT+0000","90105814748","DIGITEVEN","1965.05","1965.05","0.70","0.00","-0.70"
3711,"2019-04-17 13:41:03 GMT+0000","90105822828","DIGITEVEN","1966.09","1966.09","1.40","0.00","-1.40"
3712,"2019-04-17 13:41:06 GMT+0000","90105830128","DIGITEVEN","1966.29","1966.29","2.80","0.00","-2.80"
3713,"2019-04-17 13:41:17 GMT+0000","90105851008","DIGITEVEN","1967.45","1967.45","5.60","0.00","-5.60"
3714,"2019-04-17 13:41:20 GMT+0000","90105857748","DIGITEVEN","1967.14","1967.14","11.20",21.96,"10.76"
3715,"2019-04-17 13:41:24 GMT+0000","90105865388","DIGITEVEN","1967.63","1967.63",0.35,"0.00","-0.35"
3716,"2019-04-17 13:41:29 GMT+0000","90105874608","DIGITEVEN","1967.58","1967.58","0.70",1.36,"0.66"
3717,"2019-04-17 13:41:36 GMT+0000","90105888648","DIGITEVEN","1966.80","1966.80",0.35,0.66,"0.31"
3718,"2019-04-17 13:41:41 GMT+0000","90105897948","DIGITEVEN","1966.75","1966.75",0.35,"0.00","-0.35"
3719,"2019-04-17 13:41:50 GMT+0000","90105913448","DIGITEVEN","1965.95","1965.95","0.70","0.00","-0.70"
3720,"2019-04-17 13:41:55 GMT+0000","90105925108","DIGITEVEN","1966.81","1966.81","1.40","0.00","-1.40"
3721,"2019-04-17 13:41:58 GMT+0000","90105930848","DIGITEVEN","1967.46","1967.46","2.80",5.49,"2.69"
3722,"2019-04-17 13:42:02 GMT+0000","90105940708","DIGITEVEN","1967.50","1967.50",0.35,0.66,"0.31"
3723,"2019-04-17 13:42:06 GMT+0000","90105948088","DIGITEVEN","1967.91","1967.91",0.35,"0.00","-0.35"
3724,"2019-04-17 13:42:10 GMT+0000","90105957168","DIGITEVEN","1968.30","1968.30","0.70",1.36,"0.66"
3725,"2019-04-17 13:42:14 GMT+0000","90105965348","DIGITEVEN","1968.23","1968.23",0.35,"0.00","-0.35"
3726,"2019-04-17 13:42:18 GMT+0000","90105973168","DIGITEVEN","1967.37","1967.37","0.70","0.00","-0.70"
3727,"2019-04-17 13:42:31 GMT+0000","90105996628","DIGITEVEN","1966.06","1966.06","1.40",2.75,"1.35"
3728,"2019-04-17 13:42:34 GMT+0000","90106005368","DIGITEVEN","1965.95","1965.95",0.35,"0.00","-0.35"
3729,"2019-04-17 13:42:38 GMT+0000","90106013528","DIGITEVEN","1966.39","1966.39","0.70","0.00","-0.70"
3730,"2019-04-17 13:42:42 GMT+0000","90106021968","DIGITEVEN","1966.94","1966.94","1.40",2.75,"1.35"
3731,"2019-04-17 13:42:46 GMT+0000","90106030108","DIGITEVEN","1966.66","1966.66",0.35,0.66,"0.31"
3732,"2019-04-17 13:42:50 GMT+0000","90106038108","DIGITEVEN","1966.30","1966.30",0.35,0.66,"0.31"
3733,"2019-04-17 13:42:56 GMT+0000","90106049568","DIGITEVEN","1965.22","1965.22",0.35,0.66,"0.31"
3734,"2019-04-17 13:43:00 GMT+0000","90106058248","DIGITEVEN","1964.85","1964.85",0.35,"0.00","-0.35"
3735,"2019-04-17 13:43:05 GMT+0000","90106067808","DIGITEVEN","1963.72","1963.72","0.70",1.36,"0.66"
3736,"2019-04-17 13:43:08 GMT+0000","90106075188","DIGITEVEN","1963.78","1963.78",0.35,0.66,"0.31"
3737,"2019-04-17 13:43:12 GMT+0000","90106082488","DIGITEVEN","1964.65","1964.65",0.35,"0.00","-0.35"
3738,"2019-04-17 13:43:16 GMT+0000","90106089868","DIGITEVEN","1964.50","1964.50","0.70",1.36,"0.66"
3739,"2019-04-17 13:43:20 GMT+0000","90106098088","DIGITEVEN","1964.93","1964.93",0.35,"0.00","-0.35"
3740,"2019-04-17 13:43:24 GMT+0000","90106106348","DIGITEVEN","1964.37","1964.37","0.70","0.00","-0.70"
3741,"2019-04-17 13:43:29 GMT+0000","90106115988","DIGITEVEN","1964.29","1964.29","1.40","0.00","-1.40"
3742,"2019-04-17 13:43:38 GMT+0000","90106132668","DIGITEVEN","1963.88","1963.88","2.80",5.49,"2.69"
3743,"2019-04-17 13:43:43 GMT+0000","90106142788","DIGITEVEN","1963.95","1963.95",0.35,"0.00","-0.35"
3744,"2019-04-17 13:43:48 GMT+0000","90106152388","DIGITEVEN","1964.18","1964.18","0.70",1.36,"0.66"
3745,"2019-04-17 13:43:52 GMT+0000","90106162228","DIGITEVEN","1964.71","1964.71",0.35,"0.00","-0.35"
3746,"2019-04-17 13:43:56 GMT+0000","90106169528","DIGITEVEN","1964.31","1964.31","0.70","0.00","-0.70"
3747,"2019-04-17 13:44:01 GMT+0000","90106178888","DIGITEVEN","1964.27","1964.27","1.40","0.00","-1.40"
3748,"2019-04-17 13:44:04 GMT+0000","90106185528","DIGITEVEN","1964.20","1964.20","2.80",5.49,"2.69"
3749,"2019-04-17 13:44:08 GMT+0000","90106193508","DIGITEVEN","1964.37","1964.37",0.35,"0.00","-0.35"
3750,"2019-04-17 13:44:12 GMT+0000","90106201328","DIGITEVEN","1965.63","1965.63","0.70","0.00","-0.70"
3751,"2019-04-17 13:44:16 GMT+0000","90106209428","DIGITEVEN","1964.47","1964.47","1.40","0.00","-1.40"
3752,"2019-04-17 13:44:20 GMT+0000","90106217768","DIGITEVEN","1964.90","1964.90","2.80",5.49,"2.69"
3753,"2019-04-17 13:44:24 GMT+0000","90106225708","DIGITEVEN","1965.22","1965.22",0.35,0.66,"0.31"
3754,"2019-04-17 13:44:28 GMT+0000","90106232588","DIGITEVEN","1965.95","1965.95",0.35,"0.00","-0.35"
3755,"2019-04-17 13:44:33 GMT+0000","90106242888","DIGITEVEN","1966.26","1966.26","0.70",1.36,"0.66"
3756,"2019-04-17 13:44:37 GMT+0000","90106250348","DIGITEVEN","1966.05","1966.05",0.35,"0.00","-0.35"
3757,"2019-04-17 13:44:40 GMT+0000","90106256868","DIGITEVEN","1966.14","1966.14","0.70",1.36,"0.66"
3758,"2019-04-17 13:44:44 GMT+0000","90106265808","DIGITEVEN","1965.94","1965.94",0.35,0.66,"0.31"
3759,"2019-04-17 13:44:48 GMT+0000","90106272288","DIGITEVEN","1965.13","1965.13",0.35,"0.00","-0.35"
3760,"2019-04-17 13:44:52 GMT+0000","90106281188","DIGITEVEN","1964.75","1964.75","0.70","0.00","-0.70"
3761,"2019-04-17 13:45:02 GMT+0000","90106303748","DIGITEVEN","1965.70","1965.70","1.40",2.75,"1.35"
3762,"2019-04-17 13:45:07 GMT+0000","90106318628","DIGITEVEN","1966.20","1966.20",0.35,0.66,"0.31"
3763,"2019-04-17 13:45:11 GMT+0000","90106328108","DIGITEVEN","1965.03","1965.03",0.35,"0.00","-0.35"
3764,"2019-04-17 13:45:18 GMT+0000","90106341008","DIGITEVEN","1965.37","1965.37","0.70","0.00","-0.70"
3765,"2019-04-17 13:45:23 GMT+0000","90106352928","DIGITEVEN","1965.42","1965.42","1.40",2.75,"1.35"
3766,"2019-04-17 13:45:27 GMT+0000","90106360248","DIGITEVEN","1964.79","1964.79",0.35,"0.00","-0.35"
3767,"2019-04-17 13:45:36 GMT+0000","90106378508","DIGITEVEN","1963.79","1963.79","0.70","0.00","-0.70"
3768,"2019-04-17 13:45:44 GMT+0000","90106396348","DIGITEVEN","1964.44","1964.44","1.40",2.75,"1.35"
3769,"2019-04-17 13:45:48 GMT+0000","90106405548","DIGITEVEN","1965.17","1965.17",0.35,"0.00","-0.35"
3770,"2019-04-17 13:45:53 GMT+0000","90106413488","DIGITEVEN","1964.25","1964.25","0.70","0.00","-0.70"
3771,"2019-04-17 13:45:57 GMT+0000","90106423168","DIGITEVEN","1963.89","1963.89","1.40","0.00","-1.40"
3772,"2019-04-17 13:46:01 GMT+0000","90106431868","DIGITEVEN","1963.53","1963.53","2.80","0.00","-2.80"
3773,"2019-04-17 13:46:11 GMT+0000","90106453708","DIGITEVEN","1963.65","1963.65","5.60","0.00","-5.60"
3774,"2019-04-17 13:46:15 GMT+0000","90106460628","DIGITEVEN","1963.52","1963.52","11.20",21.96,"10.76"
3775,"2019-04-17 13:46:19 GMT+0000","90106468868","DIGITEVEN","1963.47","1963.47",0.35,"0.00","-0.35"
3776,"2019-04-17 13:46:23 GMT+0000","90106477528","DIGITEVEN","1963.66","1963.66","0.70",1.36,"0.66"
3777,"2019-04-17 13:46:28 GMT+0000","90106487008","DIGITEVEN","1963.49","1963.49",0.35,"0.00","-0.35"
3778,"2019-04-17 13:46:33 GMT+0000","90106498088","DIGITEVEN","1963.96","1963.96","0.70",1.36,"0.66"
3779,"2019-04-17 13:46:37 GMT+0000","90106506548","DIGITEVEN","1963.70","1963.70",0.35,0.66,"0.31"
3780,"2019-04-17 13:46:40 GMT+0000","90106513928","DIGITEVEN","1963.30","1963.30",0.35,0.66,"0.31"
3781,"2019-04-17 13:46:44 GMT+0000","90106520128","DIGITEVEN","1963.25","1963.25",0.35,"0.00","-0.35"
3782,"2019-04-17 13:46:48 GMT+0000","90106528748","DIGITEVEN","1962.84","1962.84","0.70",1.36,"0.66"
3783,"2019-04-17 13:46:52 GMT+0000","90106536008","DIGITEVEN","1963.24","1963.24",0.35,0.66,"0.31"
3784,"2019-04-17 13:46:57 GMT+0000","90106544888","DIGITEVEN","1963.11","1963.11",0.35,"0.00","-0.35"
3785,"2019-04-17 13:47:00 GMT+0000","90106551928","DIGITEVEN","1963.48","1963.48","0.70",1.36,"0.66"
3786,"2019-04-17 13:47:04 GMT+0000","90106560248","DIGITEVEN","1963.14","1963.14",0.35,0.66,"0.31"
3787,"2019-04-17 13:47:09 GMT+0000","90106570088","DIGITEVEN","1963.01","1963.01",0.35,"0.00","-0.35"
3788,"2019-04-17 13:47:14 GMT+0000","90106581988","DIGITEVEN","1962.63","1962.63","0.70","0.00","-0.70"
3789,"2019-04-17 13:47:18 GMT+0000","90106588808","DIGITEVEN","1963.36","1963.36","1.40",2.75,"1.35"
3790,"2019-04-17 13:47:22 GMT+0000","90106597048","DIGITEVEN","1962.63","1962.63",0.35,"0.00","-0.35"
3791,"2019-04-17 13:47:26 GMT+0000","90106605928","DIGITEVEN","1963.55","1963.55","0.70","0.00","-0.70"
3792,"2019-04-17 13:47:30 GMT+0000","90106613128","DIGITEVEN","1963.57","1963.57","1.40","0.00","-1.40"
3793,"2019-04-17 13:47:34 GMT+0000","90106622568","DIGITEVEN","1964.54","1964.54","2.80",5.49,"2.69"
3794,"2019-04-17 13:47:38 GMT+0000","90106629628","DIGITEVEN","1964.01","1964.01",0.35,"0.00","-0.35"
3795,"2019-04-17 13:47:43 GMT+0000","90106638688","DIGITEVEN","1963.35","1963.35","0.70","0.00","-0.70"
3796,"2019-04-17 13:47:46 GMT+0000","90106645408","DIGITEVEN","1963.11","1963.11","1.40","0.00","-1.40"
3797,"2019-04-17 13:47:50 GMT+0000","90106653568","DIGITEVEN","1962.80","1962.80","2.80",5.49,"2.69"
3798,"2019-04-17 13:47:54 GMT+0000","90106661988","DIGITEVEN","1962.35","1962.35",0.35,"0.00","-0.35"
3799,"2019-04-17 13:47:58 GMT+0000","90106670728","DIGITEVEN","1962.45","1962.45","0.70","0.00","-0.70"
3800,"2019-04-17 13:48:02 GMT+0000","90106681928","DIGITEVEN","1961.04","1961.04","1.40",2.75,"1.35"
3801,"2019-04-17 13:48:06 GMT+0000","90106689128","DIGITEVEN","1962.61","1962.61",0.35,"0.00","-0.35"
3802,"2019-04-17 13:48:10 GMT+0000","90106698528","DIGITEVEN","1963.47","1963.47","0.70","0.00","-0.70"
3803,"2019-04-17 13:48:14 GMT+0000","90106707328","DIGITEVEN","1963.76","1963.76","1.40",2.75,"1.35"
3804,"2019-04-17 13:48:19 GMT+0000","90106715408","DIGITEVEN","1962.94","1962.94",0.35,0.66,"0.31"
3805,"2019-04-17 13:48:22 GMT+0000","90106722868","DIGITEVEN","1962.62","1962.62",0.35,0.66,"0.31"
3806,"2019-04-17 13:48:26 GMT+0000","90106730928","DIGITEVEN","1963.10","1963.10",0.35,0.66,"0.31"
3807,"2019-04-17 13:48:30 GMT+0000","90106737668","DIGITEVEN","1963.24","1963.24",0.35,0.66,"0.31"
3808,"2019-04-17 13:48:35 GMT+0000","90106747128","DIGITEVEN","1963.23","1963.23",0.35,"0.00","-0.35"
3809,"2019-04-17 13:48:44 GMT+0000","90106764288","DIGITEVEN","1964.32","1964.32","0.70",1.36,"0.66"
3810,"2019-04-17 13:48:48 GMT+0000","90106773768","DIGITEVEN","1963.86","1963.86",0.35,0.66,"0.31"
3811,"2019-04-17 13:48:52 GMT+0000","90106782108","DIGITEVEN","1963.36","1963.36",0.35,0.66,"0.31"
3812,"2019-04-17 13:48:56 GMT+0000","90106790268","DIGITEVEN","1964.20","1964.20",0.35,0.66,"0.31"
3813,"2019-04-17 13:49:00 GMT+0000","90106798388","DIGITEVEN","1964.09","1964.09",0.35,"0.00","-0.35"
3814,"2019-04-17 13:49:04 GMT+0000","90106808228","DIGITEVEN","1963.63","1963.63","0.70","0.00","-0.70"
3815,"2019-04-17 13:49:09 GMT+0000","90106816768","DIGITEVEN","1963.46","1963.46","1.40",2.75,"1.35"
3816,"2019-04-17 13:49:13 GMT+0000","90106825008","DIGITEVEN","1963.98","1963.98",0.35,0.66,"0.31"
3817,"2019-04-17 13:49:16 GMT+0000","90106831548","DIGITEVEN","1963.64","1963.64",0.35,0.66,"0.31"
3818,"2019-04-17 13:49:20 GMT+0000","90106840508","DIGITEVEN","1964.53","1964.53",0.35,"0.00","-0.35"
3819,"2019-04-17 13:49:24 GMT+0000","90106849288","DIGITEVEN","1964.73","1964.73","0.70","0.00","-0.70"
3820,"2019-04-17 13:49:29 GMT+0000","90106856908","DIGITEVEN","1965.05","1965.05","1.40","0.00","-1.40"
3821,"2019-04-17 13:49:33 GMT+0000","90106865568","DIGITEVEN","1965.42","1965.42","2.80",5.49,"2.69"
3822,"2019-04-17 13:49:42 GMT+0000","90106881448","DIGITEVEN","1965.87","1965.87",0.35,"0.00","-0.35"
3823,"2019-04-17 13:49:46 GMT+0000","90106891168","DIGITEVEN","1964.98","1964.98","0.70",1.36,"0.66"
3824,"2019-04-17 13:49:51 GMT+0000","90106899508","DIGITEVEN","1964.52","1964.52",0.35,0.66,"0.31"
3825,"2019-04-17 13:49:54 GMT+0000","90106907548","DIGITEVEN","1963.92","1963.92",0.35,0.66,"0.31"
3826,"2019-04-17 13:49:58 GMT+0000","90106916308","DIGITEVEN","1964.80","1964.80",0.35,0.66,"0.31"
3827,"2019-04-17 13:50:03 GMT+0000","90106927588","DIGITEVEN","1964.40","1964.40",0.35,0.66,"0.31"
3828,"2019-04-17 13:50:08 GMT+0000","90106941368","DIGITEVEN","1964.40","1964.40",0.35,0.66,"0.31"
3829,"2019-04-17 13:50:12 GMT+0000","90106951148","DIGITEVEN","1964.87","1964.87",0.35,"0.00","-0.35"
3830,"2019-04-17 13:50:17 GMT+0000","90106960348","DIGITEVEN","1964.74","1964.74","0.70",1.36,"0.66"
3831,"2019-04-17 13:50:21 GMT+0000","90106969288","DIGITEVEN","1964.96","1964.96",0.35,0.66,"0.31"
3832,"2019-04-17 13:50:28 GMT+0000","90106983088","DIGITEVEN","1965.01","1965.01",0.35,"0.00","-0.35"
3833,"2019-04-17 13:50:33 GMT+0000","90106993568","DIGITEVEN","1964.67","1964.67","0.70","0.00","-0.70"
3834,"2019-04-17 13:50:38 GMT+0000","90107003108","DIGITEVEN","1966.26","1966.26","1.40",2.75,"1.35"
3835,"2019-04-17 13:50:42 GMT+0000","90107013328","DIGITEVEN","1967.16","1967.16",0.35,0.66,"0.31"
3836,"2019-04-17 13:50:46 GMT+0000","90107020268","DIGITEVEN","1967.37","1967.37",0.35,"0.00","-0.35"
3837,"2019-04-17 13:50:51 GMT+0000","90107029148","DIGITEVEN","1966.60","1966.60","0.70",1.36,"0.66"
3838,"2019-04-17 13:50:54 GMT+0000","90107036288","DIGITEVEN","1966.93","1966.93",0.35,"0.00","-0.35"
3839,"2019-04-17 13:50:59 GMT+0000","90107046068","DIGITEVEN","1966.79","1966.79","0.70","0.00","-0.70"
3840,"2019-04-17 13:51:03 GMT+0000","90107055028","DIGITEVEN","1966.65","1966.65","1.40","0.00","-1.40"
3841,"2019-04-17 13:51:06 GMT+0000","90107063128","DIGITEVEN","1966.26","1966.26","2.80",5.49,"2.69"
3842,"2019-04-17 13:51:11 GMT+0000","90107071008","DIGITEVEN","1966.56","1966.56",0.35,0.66,"0.31"
3843,"2019-04-17 13:51:18 GMT+0000","90107084588","DIGITEVEN","1967.36","1967.36",0.35,0.66,"0.31"
3844,"2019-04-17 13:51:22 GMT+0000","90107093308","DIGITEVEN","1965.76","1965.76",0.35,0.66,"0.31"
3845,"2019-04-17 13:51:27 GMT+0000","90107102328","DIGITEVEN","1966.56","1966.56",0.35,0.66,"0.31"
3846,"2019-04-17 13:51:30 GMT+0000","90107109748","DIGITEVEN","1965.77","1965.77",0.35,"0.00","-0.35"
3847,"2019-04-17 13:51:34 GMT+0000","90107117748","DIGITEVEN","1965.64","1965.64","0.70",1.36,"0.66"
3848,"2019-04-17 13:51:39 GMT+0000","90107126448","DIGITEVEN","1965.31","1965.31",0.35,"0.00","-0.35"
3849,"2019-04-17 13:51:43 GMT+0000","90107134208","DIGITEVEN","1965.48","1965.48","0.70",1.36,"0.66"
3850,"2019-04-17 13:51:46 GMT+0000","90107141208","DIGITEVEN","1965.78","1965.78",0.35,0.66,"0.31"
3851,"2019-04-17 13:51:50 GMT+0000","90107148588","DIGITEVEN","1967.66","1967.66",0.35,0.66,"0.31"
3852,"2019-04-17 13:51:54 GMT+0000","90107157168","DIGITEVEN","1966.41","1966.41",0.35,"0.00","-0.35"
3853,"2019-04-17 13:51:59 GMT+0000","90107165288","DIGITEVEN","1966.25","1966.25","0.70","0.00","-0.70"
3854,"2019-04-17 13:52:03 GMT+0000","90107173888","DIGITEVEN","1966.14","1966.14","1.40",2.75,"1.35"
3855,"2019-04-17 13:52:08 GMT+0000","90107184128","DIGITEVEN","1965.00","1965.00",0.35,0.66,"0.31"
3856,"2019-04-17 13:52:12 GMT+0000","90107194768","DIGITEVEN","1965.17","1965.17",0.35,"0.00","-0.35"
3857,"2019-04-17 13:52:17 GMT+0000","90107203308","DIGITEVEN","1965.72","1965.72","0.70",1.36,"0.66"
3858,"2019-04-17 13:52:26 GMT+0000","90107221288","DIGITEVEN","1965.50","1965.50",0.35,0.66,"0.31"
3859,"2019-04-17 13:52:30 GMT+0000","90107230348","DIGITEVEN","1966.68","1966.68",0.35,0.66,"0.31"
3860,"2019-04-17 13:52:35 GMT+0000","90107240308","DIGITEVEN","1966.43","1966.43",0.35,"0.00","-0.35"
3861,"2019-04-17 13:52:38 GMT+0000","90107246948","DIGITEVEN","1967.29","1967.29","0.70","0.00","-0.70"
3862,"2019-04-17 13:52:42 GMT+0000","90107254408","DIGITEVEN","1967.32","1967.32","1.40",2.75,"1.35"
3863,"2019-04-17 13:52:46 GMT+0000","90107262268","DIGITEVEN","1967.00","1967.00",0.35,0.66,"0.31"
3864,"2019-04-17 13:52:50 GMT+0000","90107269748","DIGITEVEN","1966.34","1966.34",0.35,0.66,"0.31"
3865,"2019-04-17 13:52:54 GMT+0000","90107276528","DIGITEVEN","1967.02","1967.02",0.35,0.66,"0.31"
3866,"2019-04-17 13:52:58 GMT+0000","90107284888","DIGITEVEN","1967.98","1967.98",0.35,0.66,"0.31"
3867,"2019-04-17 13:53:02 GMT+0000","90107293608","DIGITEVEN","1967.18","1967.18",0.35,0.66,"0.31"
3868,"2019-04-17 13:53:06 GMT+0000","90107301488","DIGITEVEN","1966.90","1966.90",0.35,0.66,"0.31"
3869,"2019-04-17 13:53:10 GMT+0000","90107309648","DIGITEVEN","1966.96","1966.96",0.35,0.66,"0.31"
3870,"2019-04-17 13:53:14 GMT+0000","90107317128","DIGITEVEN","1967.32","1967.32",0.35,0.66,"0.31"
3871,"2019-04-17 13:53:18 GMT+0000","90107325728","DIGITEVEN","1967.75","1967.75",0.35,"0.00","-0.35"
3872,"2019-04-17 13:53:22 GMT+0000","90107334808","DIGITEVEN","1968.28","1968.28","0.70",1.36,"0.66"
3873,"2019-04-17 13:53:26 GMT+0000","90107342668","DIGITEVEN","1968.58","1968.58",0.35,0.66,"0.31"
3874,"2019-04-17 13:53:30 GMT+0000","90107350788","DIGITEVEN","1969.36","1969.36",0.35,0.66,"0.31"
3875,"2019-04-17 13:53:34 GMT+0000","90107358608","DIGITEVEN","1968.73","1968.73",0.35,"0.00","-0.35"
3876,"2019-04-17 13:53:38 GMT+0000","90107366888","DIGITEVEN","1968.44","1968.44","0.70",1.36,"0.66"
3877,"2019-04-17 13:53:42 GMT+0000","90107375028","DIGITEVEN","1968.87","1968.87",0.35,"0.00","-0.35"
3878,"2019-04-17 13:53:46 GMT+0000","90107382788","DIGITEVEN","1969.25","1969.25","0.70","0.00","-0.70"
3879,"2019-04-17 13:53:50 GMT+0000","90107390908","DIGITEVEN","1969.81","1969.81","1.40","0.00","-1.40"
3880,"2019-04-17 13:53:54 GMT+0000","90107398668","DIGITEVEN","1971.16","1971.16","2.80",5.49,"2.69"
3881,"2019-04-17 13:53:58 GMT+0000","90107407428","DIGITEVEN","1970.93","1970.93",0.35,"0.00","-0.35"
3882,"2019-04-17 13:54:02 GMT+0000","90107416208","DIGITEVEN","1970.94","1970.94","0.70",1.36,"0.66"
3883,"2019-04-17 13:54:06 GMT+0000","90107424448","DIGITEVEN","1971.47","1971.47",0.35,"0.00","-0.35"
3884,"2019-04-17 13:54:12 GMT+0000","90107435688","DIGITEVEN","1971.22","1971.22","0.70",1.36,"0.66"
3885,"2019-04-17 13:54:17 GMT+0000","90107446128","DIGITEVEN","1971.85","1971.85",0.35,"0.00","-0.35"
3886,"2019-04-17 13:54:26 GMT+0000","90107464328","DIGITEVEN","1972.81","1972.81","0.70","0.00","-0.70"
3887,"2019-04-17 13:54:30 GMT+0000","90107474588","DIGITEVEN","1973.18","1973.18","1.40",2.75,"1.35"
3888,"2019-04-17 13:54:35 GMT+0000","90107482888","DIGITEVEN","1972.83","1972.83",0.35,"0.00","-0.35"
3889,"2019-04-17 13:54:44 GMT+0000","90107500828","DIGITEVEN","1971.29","1971.29","0.70","0.00","-0.70"
3890,"2019-04-17 13:54:48 GMT+0000","90107510008","DIGITEVEN","1970.28","1970.28","1.40",2.75,"1.35"
3891,"2019-04-17 13:54:53 GMT+0000","90107519308","DIGITEVEN","1971.00","1971.00",0.35,0.66,"0.31"
3892,"2019-04-17 13:55:00 GMT+0000","90107535928","DIGITEVEN","1971.36","1971.36",0.35,0.66,"0.31"
3893,"2019-04-17 13:55:05 GMT+0000","90107547528","DIGITEVEN","1971.34","1971.34",0.35,0.66,"0.31"
3894,"2019-04-17 13:55:10 GMT+0000","90107558488","DIGITEVEN","1970.90","1970.90",0.35,0.66,"0.31"
3895,"2019-04-17 13:55:14 GMT+0000","90107567888","DIGITEVEN","1970.72","1970.72",0.35,0.66,"0.31"
3896,"2019-04-17 13:55:18 GMT+0000","90107576028","DIGITEVEN","1970.43","1970.43",0.35,"0.00","-0.35"
3897,"2019-04-17 13:55:23 GMT+0000","90107584788","DIGITEVEN","1971.32","1971.32","0.70",1.36,"0.66"
3898,"2019-04-17 13:55:26 GMT+0000","90107592828","DIGITEVEN","1970.44","1970.44",0.35,0.66,"0.31"
3899,"2019-04-17 13:55:30 GMT+0000","90107601088","DIGITEVEN","1968.98","1968.98",0.35,0.66,"0.31"
3900,"2019-04-17 13:55:34 GMT+0000","90107610148","DIGITEVEN","1969.66","1969.66",0.35,0.66,"0.31"
3901,"2019-04-17 13:55:38 GMT+0000","90107617888","DIGITEVEN","1968.99","1968.99",0.35,"0.00","-0.35"
3902,"2019-04-17 13:55:43 GMT+0000","90107627588","DIGITEVEN","1968.88","1968.88","0.70",1.36,"0.66"
3903,"2019-04-17 13:55:47 GMT+0000","90107634968","DIGITEVEN","1968.09","1968.09",0.35,"0.00","-0.35"
3904,"2019-04-17 13:55:51 GMT+0000","90107643048","DIGITEVEN","1967.78","1967.78","0.70",1.36,"0.66"
3905,"2019-04-17 13:55:54 GMT+0000","90107651208","DIGITEVEN","1967.20","1967.20",0.35,0.66,"0.31"
3906,"2019-04-17 13:55:58 GMT+0000","90107659328","DIGITEVEN","1967.97","1967.97",0.35,"0.00","-0.35"
3907,"2019-04-17 13:56:02 GMT+0000","90107668208","DIGITEVEN","1967.34","1967.34","0.70",1.36,"0.66"
3908,"2019-04-17 13:56:06 GMT+0000","90107676908","DIGITEVEN","1967.00","1967.00",0.35,0.66,"0.31"
3909,"2019-04-17 13:56:11 GMT+0000","90107686568","DIGITEVEN","1966.58","1966.58",0.35,0.66,"0.31"
3910,"2019-04-17 13:56:14 GMT+0000","90107692608","DIGITEVEN","1967.41","1967.41",0.35,"0.00","-0.35"
3911,"2019-04-17 13:56:18 GMT+0000","90107701408","DIGITEVEN","1967.28","1967.28","0.70",1.36,"0.66"
3912,"2019-04-17 13:56:22 GMT+0000","90107709268","DIGITEVEN","1966.73","1966.73",0.35,"0.00","-0.35"
3913,"2019-04-17 13:56:26 GMT+0000","90107717588","DIGITEVEN","1966.79","1966.79","0.70","0.00","-0.70"
3914,"2019-04-17 13:56:30 GMT+0000","90107726368","DIGITEVEN","1966.62","1966.62","1.40",2.75,"1.35"
3915,"2019-04-17 13:56:34 GMT+0000","90107734248","DIGITEVEN","1966.78","1966.78",0.35,0.66,"0.31"
3916,"2019-04-17 13:56:38 GMT+0000","90107741988","DIGITEVEN","1967.26","1967.26",0.35,0.66,"0.31"
3917,"2019-04-17 13:56:42 GMT+0000","90107749828","DIGITEVEN","1967.81","1967.81",0.35,"0.00","-0.35"
3918,"2019-04-17 13:56:46 GMT+0000","90107759408","DIGITEVEN","1968.65","1968.65","0.70","0.00","-0.70"
3919,"2019-04-17 13:56:50 GMT+0000","90107766048","DIGITEVEN","1969.52","1969.52","1.40",2.75,"1.35"
3920,"2019-04-17 13:56:54 GMT+0000","90107775268","DIGITEVEN","1969.62","1969.62",0.35,0.66,"0.31"
3921,"2019-04-17 13:56:58 GMT+0000","90107782188","DIGITEVEN","1970.14","1970.14",0.35,0.66,"0.31"
3922,"2019-04-17 13:57:02 GMT+0000","90107790688","DIGITEVEN","1969.35","1969.35",0.35,"0.00","-0.35"
